Volatility 3 Framework 2.26.2

Offset	Name
0xc90c0f146700	\Users\Elon\AppData\Local\Microsoft\Edge\User Data\Default\Service Worker\CacheStorage\3cedfb74d44f2e84198d23075aef16c34a668ceb\ecf0c883-8d53-4e12-828f-61a9303af74e\index-dir\temp-index
0xc90c0f146a20	\Windows\System32\en-US\KernelBase.dll.mui
0xc90c0f146bb0	\$Directory
0xc90c0f146ed0	\Users\Elon\AppData\Local\Microsoft\Windows\Explorer\iconcache_16.db
0xc90c0f1471f0	\$Directory
0xc90c0f147510	\$Directory
0xc90c0f1476a0	\Windows\SysWOW64\mdmregistration.dll
0xc90c0f1476d0	眨༔줌￿眨༔줌￿
0xc90c0f147830	\Users\Elon\AppData\Local\Microsoft\Windows\Explorer\iconcache_16.db
0xc90c0f1479c0	\ProgramData\Microsoft\Windows Defender\Scans\mpenginedb.db-shm
0xc90c0f147b50	\$Directory
0xc90c0f147ce0	\Users\Elon\AppData\Local\Microsoft\Edge\User Data\Default\Code Cache\js\fd881f827e736323_0
0xc90c0f147e70	\Users\Elon\AppData\Local\Microsoft\Edge\User Data\Default\Service Worker\CacheStorage\3cedfb74d44f2e84198d23075aef16c34a668ceb\index.txt.tmp
0xc90c0f148190	\Users\Elon\AppData\Local\Microsoft\Edge\User Data\Default\Code Cache\js\8393426b62a8f517_0
0xc90c0f148320	\Users\Elon\AppData\Local\Microsoft\Edge\User Data\Default\Code Cache\js\a596c7746989691e_0
0xc90c0f1484b0	\Users\Elon\AppData\Local\Microsoft\Edge\User Data\Default\Code Cache\js\b725a1f3f3a5be2f_0
0xc90c0f148640	\Users\Elon\AppData\Local\Microsoft\Windows\Explorer\iconcache_idx.db
0xc90c0f148960	\Windows\System32\tzres.dll
0xc90c0f148af0	\
0xc90c0f149130	\$Directory
0xc90c0f1492c0	\Users\Elon\AppData\Local\Microsoft\Edge\User Data\Default\Service Worker\CacheStorage\3cedfb74d44f2e84198d23075aef16c34a668ceb\9aaba763-fc90-449c-9874-08ebd28f3871\58852ed493b1d051_0
0xc90c0f149450	\ProgramData\Microsoft\Windows Defender\Scans\mpenginedb.db
0xc90c0f1495e0	\Input
0xc90c0f149770	\$Directory
0xc90c0f149a90	\$Directory
0xc90c0f149c20	\$Directory
0xc90c0f149db0	\LOCAL\mojo.5488.5704.14771759482741915279
0xc90c0f14a0d0	\srvsvc
0xc90c0f14a260	\$Directory
0xc90c0f14a3f0	\$Directory
0xc90c0f14a580	\$Directory
0xc90c0f14a710	\Windows\SysWOW64\dmcmnutils.dll
0xc90c0f14a8a0	\Windows\SysWOW64\omadmapi.dll
0xc90c0f14aa30	\$Directory
0xc90c0f14abc0	\Endpoint
0xc90c0f14ad50	\$Directory
0xc90c0f14aee0	\Windows\SysWOW64\umpdc.dll
0xc90c0f14b520	\Program Files (x86)\Microsoft\Edge\Application\126.0.2592.87
0xc90c0f14b6b0	\$Directory
0xc90c0f14b840	\$Directory
0xc90c0f14bb60	\Windows\Registration\R000000000006.clb
0xc90c0f14bcf0	\$Directory
0xc90c0f14be80	\Windows\SysWOW64\iri.dll
0xc90c0f14c330	\$Directory
0xc90c0f14c650	\Users\Elon\AppData\Local\Microsoft\input\en-US\userdict_v1.0409.dat
0xc90c0f14c7e0	\$Directory
0xc90c0f14c970	\$Directory
0xc90c0f14cb00	\$Directory
0xc90c0f14cc90	\ProgramData\Microsoft\Windows\AppRepository\Packages\windows.immersivecontrolpanel_10.0.2.1000_neutral_neutral_cw5n1h2txyewy\S-1-5-21-3274565340-3808842250-3617890653-1001.pckgdep
0xc90c0f14ce20	\$Directory
0xc90c0f14d140	\$Directory
0xc90c0f14d2d0	\$Directory
0xc90c0f14d460	\$Directory
0xc90c0f14d5f0	\$Directory
0xc90c0f14d780	\$Directory
0xc90c0f14d910	\$Directory
0xc90c0f14dc30	\$Directory
0xc90c0f14ddc0	\$Directory
0xc90c0f14e0e0	\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.Windows.ContentDeliveryManager_10.0.19041.1023_neutral_neutral_cw5n1h2txyewy\ActivationStore.dat
0xc90c0f14e270	\Windows\System32\backgroundTaskHost.exe
0xc90c0f14e400	\$Directory
0xc90c0f14e590	\$Directory
0xc90c0f14e8b0	\$Directory
0xc90c0f14ea40	\$Directory
0xc90c0f14ebd0	\Program Files (x86)\Microsoft\EdgeUpdate\1.3.193.5\msedgeupdateres_en.dll
0xc90c0f14ed60	\$Directory
0xc90c0f14eef0	\$Directory
0xc90c0f14f080	\$Directory
0xc90c0f14f210	\ProgramData\Microsoft\Windows\AppRepository\Packages\Windows.PrintDialog_6.2.1.0_neutral_neutral_cw5n1h2txyewy\S-1-5-21-3274565340-3808842250-3617890653-1001.pckgdep
0xc90c0f14f3a0	\Windows\Fonts\smallf.fon
0xc90c0f14f530	\$Directory
0xc90c0f14f6c0	\Windows\System32\chartv.dll
0xc90c0f14f850	\$Directory
0xc90c0f14f9e0	\Windows\System32\WinBioPlugIns\winbiostorageadapter.dll
0xc90c0f14fb70	\Windows\System32\spool\V4Dirs\6BD0C98B-7428-46C2-9CC5-06AE3CFE69FF\69b8a4a.BUD
0xc90c0f14fe90	\$Directory
0xc90c0f150340	\Users\Elon\AppData\Roaming\Microsoft\Windows\Start Menu\Programs\Windows PowerShell\Windows PowerShell.lnk
0xc90c0f1504d0	\$Directory
0xc90c0f150660	\$Directory
0xc90c0f1507f0	\Endpoint
0xc90c0f150ca0	\Users\Elon\AppData\Local\Microsoft\Edge\User Data\Default\Code Cache\js\efda7850a4f5b096_0
0xc90c0f151150	\$Directory
0xc90c0f151470	\Users\Elon\AppData\Local\Microsoft\Edge\User Data\Default\Service Worker\CacheStorage\3cedfb74d44f2e84198d23075aef16c34a668ceb\9aaba763-fc90-449c-9874-08ebd28f3871\58852ed493b1d051_1
0xc90c0f151790	\Windows\System32\NgcCtnrSvc.dll
0xc90c0f151920	\$Directory
0xc90c0f151c40	\Users\Elon\AppData\Roaming\Microsoft\Internet Explorer\Quick Launch\User Pinned\TaskBar\Microsoft Edge.lnk
0xc90c0f151dd0	\$Directory
0xc90c0f1520f0	\Windows\rescache\_merged\931448940\3847953695.pri
0xc90c0f152280	\Windows\System32\WinBioPlugIns\NUIVoiceWBSAdapters.dll
0xc90c0f152410	\Windows\System32\drivers\bthpan.sys
0xc90c0f1525a0	\$Directory
0xc90c0f152730	\Users\Elon\AppData\Local\Microsoft\Edge\User Data\hyphen-data\101.0.4906.0\hyph-en-us.hyb
0xc90c0f1528c0	\$Directory
0xc90c0f152d70	\Endpoint
0xc90c0f153090	\LOCAL\mojo.5488.5704.14771759482741915279
0xc90c0f153220	\$Directory
0xc90c0f1533b0	\$Directory
0xc90c0f1536d0	\$Directory
0xc90c0f153860	\Program Files (x86)\Microsoft\Edge\Application\msedge.exe
0xc90c0f1539f0	\$Directory
0xc90c0f153b80	\$Directory
0xc90c0f153ea0	\$Directory
0xc90c0f154350	\$Directory
0xc90c0f1544e0	\$Directory
0xc90c0f154670	\Endpoint
0xc90c0f154800	\Program Files\WindowsApps\Microsoft.Microsoft3DViewer_6.1908.2042.0_x64__8wekyb3d8bbwe\resources.pri
0xc90c0f154990	\$Directory
0xc90c0f154cb0	\$Directory
0xc90c0f154e40	\$Directory
0xc90c0f155480	\Windows\Fonts\seguisb.ttf
0xc90c0f155610	\$Directory
0xc90c0f1557a0	\$Directory
0xc90c0f155ac0	\$Directory
0xc90c0f155c50	\Endpoint
0xc90c0f156290	\$Directory
0xc90c0f1565b0	\$Directory
0xc90c0f156a60	\$Directory
0xc90c0f156bf0	\$Directory
0xc90c0f1570a0	\$Directory
0xc90c0f157230	\Output
0xc90c0f1573c0	\$Directory
0xc90c0f157550	\$Directory
0xc90c0f1576e0	\Users\Elon\AppData\Local\Microsoft\Edge\User Data\Default\Code Cache\js\7c6b2811b6388918_0
0xc90c0f157870	\$Directory
0xc90c0f157a00	\$Directory
0xc90c0f157d20	\$Directory
0xc90c0f157eb0	\Users\Elon\AppData\Local\Microsoft\Edge\User Data\Default\Service Worker\CacheStorage\3cedfb74d44f2e84198d23075aef16c34a668ceb\9aaba763-fc90-449c-9874-08ebd28f3871\9cf836a763c47fdb_0
0xc90c0f1581d0	\Windows\System32\C_1255.NLS
0xc90c0f1584f0	\Users\Public\desktop.ini
0xc90c0f1589a0	\$Directory
0xc90c0f158b30	\Windows\System32\wmsgapi.dll
0xc90c0f158e50	\$Directory
0xc90c0f159170	\Users\Elon\AppData\Local\Microsoft\Edge\User Data\Default\Service Worker\CacheStorage\3cedfb74d44f2e84198d23075aef16c34a668ceb\9aaba763-fc90-449c-9874-08ebd28f3871\da8bfded8345a31a_0
0xc90c0f159490	\$Directory
0xc90c0f159620	\$Directory
0xc90c0f1597b0	\$Directory
0xc90c0f159940	\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.Windows.Apprep.ChxApp_1000.19041.1023.0_neutral_neutral_cw5n1h2txyewy\S-1-5-21-3274565340-3808842250-3617890653-1001.pckgdep
0xc90c0f159c60	\Windows\System32\winevt\Logs\Microsoft-Windows-Windows Defender%4Operational.evtx
0xc90c0f159df0	\Windows\Fonts\StaticCache.dat
0xc90c0f15a430	\$Directory
0xc90c0f15a5c0	\$Directory
0xc90c0f15a750	\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.MicrosoftOfficeHub_18.1903.1152.0_x64__8wekyb3d8bbwe\S-1-5-21-3274565340-3808842250-3617890653-1001.pckgdep
0xc90c0f15a8e0	\$Directory
0xc90c0f15aa70	\$Directory
0xc90c0f15b0b0	\Windows\PrintDialog\appxmanifest.xml
0xc90c0f15b240	\$Directory
0xc90c0f15b3d0	\Windows\Fonts\segoeui.ttf
0xc90c0f15b560	\$Directory
0xc90c0f15b880	\$Directory
0xc90c0f15ba10	\$Directory
0xc90c0f15bba0	\$Directory
0xc90c0f15bd30	\Windows\ImmersiveControlPanel\appxmanifest.xml
0xc90c0f15bec0	\Users\Elon\AppData\Roaming\Microsoft\Windows\Start Menu\Programs\Accessibility\desktop.ini
0xc90c0f15c1e0	\Windows\Prefetch\MSEDGE.EXE-37D25F9B.pf
0xc90c0f15c370	\ProgramData\Microsoft\Network\Downloader\edb.chk
0xc90c0f15c690	\Windows\WinSxS\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.19041.1110_none_60b5254171f9507e
0xc90c0f15c820	\ProgramData\Microsoft\Network\Downloader\qmgr.jfm
0xc90c0f15c9b0	\$Directory
0xc90c0f15ccd0	\Windows\System32\en-US\d2d1.dll.mui
0xc90c0f15ce60	\$Directory
0xc90c0f15d180	\$Directory
0xc90c0f15d4a0	\$Directory
0xc90c0f15d7c0	\Windows\System32\upnp.dll
0xc90c0f15d950	\Windows\System32\twext.dll
0xc90c0f15dae0	\$Directory
0xc90c0f15dc70	\$Directory
0xc90c0f15de00	\ProgramData\Microsoft\Network\Downloader\edb.log
0xc90c0f15e120	\Windows\WinSxS\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.19041.1110_none_60b5254171f9507e
0xc90c0f15e2b0	\ProgramData\Microsoft\Network\Downloader\edb.log
0xc90c0f15e5d0	\ProgramData\Microsoft\Network\Downloader\qmgr.db
0xc90c0f15e760	\$Directory
0xc90c0f15e8f0	\ProgramData\Microsoft\Network\Downloader\qmgr.db
0xc90c0f15ec10	\Program Files\WindowsApps\Microsoft.WindowsMaps_5.1906.1972.0_x64__8wekyb3d8bbwe\AppxManifest.xml
0xc90c0f15eda0	\$Directory
0xc90c0f15f0c0	\$Directory
0xc90c0f15f250	\$Directory
0xc90c0f15f700	\$Directory
0xc90c0f15f890	\Windows\System32\pcwum.dll
0xc90c0f15fbb0	\$Directory
0xc90c0f15fd40	\Windows\System32\WsmRes.dll
0xc90c0f15fed0	\$Directory
0xc90c0f1601f0	\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.Windows.CloudExperienceHost_10.0.19041.1266_neutral_neutral_cw5n1h2txyewy\S-1-5-21-3274565340-3808842250-3617890653-1001.pckgdep
0xc90c0f160510	\$Directory
0xc90c0f1606a0	\Windows\System32\WsmSvc.dll
0xc90c0f160830	\Input
0xc90c0f1609c0	\Windows\System32\en-US\twext.dll.mui
0xc90c0f160b50	\$Directory
0xc90c0f160ce0	\$Directory
0xc90c0f160e70	\$Directory
0xc90c0f161320	\Output
0xc90c0f1614b0	\Windows\SysWOW64\mscms.dll
0xc90c0f161640	\Users\Elon\AppData\Local\Packages\Microsoft.Windows.ContentDeliveryManager_cw5n1h2txyewy\Settings\settings.dat
0xc90c0f161e10	\$Directory
0xc90c0f162130	\$Directory
0xc90c0f162450	\Windows\System32\WsmAuto.dll
0xc90c0f1625e0	\Users\Elon\AppData\Roaming\Microsoft\Windows\Start Menu\Programs\Administrative Tools\desktop.ini
0xc90c0f162900	\Users\Elon\AppData\Roaming\Microsoft\Windows\Start Menu\Programs\Maintenance\Desktop.ini
0xc90c0f162a90	\Windows\System32\WindowsPowerShell\v1.0\en-US\powershell.exe.mui
0xc90c0f162db0	\$Directory
0xc90c0f163260	\$Directory
0xc90c0f1633f0	\Program Files\WindowsApps\Microsoft.WindowsSoundRecorder_10.1906.1972.0_x64__8wekyb3d8bbwe\AppxManifest.xml
0xc90c0f163710	\$Directory
0xc90c0f1638a0	\Users\Elon\AppData\Roaming\Microsoft\Windows\Start Menu\Programs\System Tools\Command Prompt.lnk
0xc90c0f163a30	\Users\Elon\AppData\Local\Microsoft\Edge\User Data\Default\Service Worker\CacheStorage\3cedfb74d44f2e84198d23075aef16c34a668ceb\9aaba763-fc90-449c-9874-08ebd28f3871\76598a231dbb0eed_1
0xc90c0f163bc0	\Windows\System32\atl.dll
0xc90c0f163d50	\Windows\System32\en-US\radarrs.dll.mui
0xc90c0f163ee0	\Users\Elon\AppData\Roaming\Microsoft\Windows\Start Menu\Programs\Accessories\desktop.ini
0xc90c0f164200	\Users\Elon\AppData\Local\Microsoft\Edge\User Data\Default\Service Worker\CacheStorage\3cedfb74d44f2e84198d23075aef16c34a668ceb\9aaba763-fc90-449c-9874-08ebd28f3871\c522bd7068e41217_1
0xc90c0f164840	\$Directory
0xc90c0f1649d0	\Users\Elon\AppData\Roaming\Microsoft\Windows\Start Menu\Programs\Startup\desktop.ini
0xc90c0f164b60	\ProgramData\Microsoft\Windows\Caches\{5A532F11-775F-4276-84CE-92170FA9691F}.2.ver0x0000000000000001.db
0xc90c0f164cf0	\$Directory
0xc90c0f1651a0	\$Directory
0xc90c0f165650	\$Directory
0xc90c0f1657e0	\$ConvertToNonresident
0xc90c0f165b00	\Windows\Fonts\seguisli.ttf
0xc90c0f166460	\$Directory
0xc90c0f1665f0	\Windows\Fonts\seguibli.ttf
0xc90c0f166910	\$Directory
0xc90c0f166c30	\Windows\Fonts\ROCCB___.TTF
0xc90c0f166dc0	\Windows\Fonts\segmdl2.ttf
0xc90c0f1670e0	\$Directory
0xc90c0f167400	\Users\Elon\AppData\Local\Microsoft\Edge\User Data\Default\Code Cache\js\618c566208411de7_0
0xc90c0f167720	\Windows\Fonts\seguiemj.ttf
0xc90c0f1678b0	\$Directory
0xc90c0f167a40	\$Directory
0xc90c0f167bd0	\Windows\System32\winevt\Logs\Microsoft-Windows-Resource-Exhaustion-Resolver%4Operational.evtx
0xc90c0f167d60	\Windows\Microsoft.NET\Framework64\v4.0.30319\mscoreei.dll
0xc90c0f167ef0	\Windows\Fonts\seguili.ttf
0xc90c0f168080	\Windows\Fonts\segoeuisl.ttf
0xc90c0f1683a0	\$Directory
0xc90c0f168530	\$Directory
0xc90c0f1686c0	\$Directory
0xc90c0f168850	\MsFteWds
0xc90c0f1689e0	\Windows\Microsoft.NET\Framework64\v4.0.30319\clr.dll
0xc90c0f168d00	\Windows\Fonts\CENSCBK.TTF
0xc90c0f168e90	\Windows\Fonts\CENTAUR.TTF
0xc90c0f1691b0	\$Directory
0xc90c0f1694d0	\$Directory
0xc90c0f1697f0	\Windows\Fonts\CENTURY.TTF
0xc90c0f169980	\Users\Elon\AppData\Local\Microsoft\Edge\User Data\Default\Service Worker\CacheStorage\3cedfb74d44f2e84198d23075aef16c34a668ceb\9aaba763-fc90-449c-9874-08ebd28f3871\c6b7853da4d2f88f_1
0xc90c0f169b10	\Users\Elon\AppData\Local\Microsoft\Edge\User Data\Default\Service Worker\CacheStorage\3cedfb74d44f2e84198d23075aef16c34a668ceb\9aaba763-fc90-449c-9874-08ebd28f3871\3e2247149282128d_0
0xc90c0f169ca0	\Program Files (x86)\Microsoft\Edge\Application\126.0.2592.87
0xc90c0f16a600	\Program Files (x86)\Microsoft\Edge\Application\126.0.2592.87
0xc90c0f16a790	\$Directory
0xc90c0f16aab0	\$Directory
0xc90c0f16b0f0	\Users\Elon\AppData\Local\Microsoft\Edge\User Data\Default\Service Worker\CacheStorage\3cedfb74d44f2e84198d23075aef16c34a668ceb\9aaba763-fc90-449c-9874-08ebd28f3871\3e2247149282128d_1
0xc90c0f16b410	\$Directory
0xc90c0f16b5a0	\$Directory
0xc90c0f16b730	\Windows\Fonts\timesi.ttf
0xc90c0f16b8c0	\Windows\Fonts\CASTELAR.TTF
0xc90c0f16bbe0	\Windows\Fonts\FRABK.TTF
0xc90c0f16bd70	\Windows\Fonts\FRADMCN.TTF
0xc90c0f16c090	\Windows\Fonts\ERASDEMI.TTF
0xc90c0f16c220	\Windows\Fonts\CHILLER.TTF
0xc90c0f16c3b0	\$Directory
0xc90c0f16c540	\$Directory
0xc90c0f16c6d0	\Windows\Fonts\FRADM.TTF
0xc90c0f16c860	\Windows\Fonts\ENGR.TTF
0xc90c0f16c9f0	\$Directory
0xc90c0f16cb80	\Windows\Fonts\COPRGTB.TTF
0xc90c0f16cd10	\Windows\Fonts\DUBAI-REGULAR.TTF
0xc90c0f16cea0	\$Directory
0xc90c0f16d1c0	\Windows\Fonts\ERASMD.TTF
0xc90c0f16d350	\Windows\Fonts\COPRGTL.TTF
0xc90c0f16d4e0	\Windows\Fonts\COLONNA.TTF
0xc90c0f16d670	\Windows\Fonts\COOPBL.TTF
0xc90c0f16d800	\Windows\Fonts\DUBAI-MEDIUM.TTF
0xc90c0f16d990	\Windows\Fonts\ERASLGHT.TTF
0xc90c0f16db20	\$Directory
0xc90c0f16dcb0	\$Directory
0xc90c0f16de40	\Windows\Fonts\CURLZ___.TTF
0xc90c0f16e160	\Windows\Fonts\DUBAI-LIGHT.TTF
0xc90c0f16e2f0	\Windows\Fonts\ELEPHNT.TTF
0xc90c0f16e480	\Windows\Fonts\ERASBD.TTF
0xc90c0f16e610	\$Directory
0xc90c0f16e7a0	\Windows\Fonts\FELIXTI.TTF
0xc90c0f16e930	\Windows\Fonts\FORTE.TTF
0xc90c0f16eac0	\$Directory
0xc90c0f16ec50	\$Directory
0xc90c0f16ede0	\Windows\Fonts\FREESCPT.TTF
0xc90c0f16f100	\$Directory
0xc90c0f16f290	\Windows\Fonts\FRAHV.TTF
0xc90c0f16f420	\Users\Elon\AppData\Local\Microsoft\Edge\User Data\Default\Code Cache\js\b4d6b7ef02e3e7fb_0
0xc90c0f16f5b0	\Windows\Fonts\FRAMDCN.TTF
0xc90c0f16f740	\Users\Elon\AppData\Local\Microsoft\Edge\User Data\Default\Code Cache\js\c44cbeed64212f85_0
0xc90c0f16fa60	\Users\Elon\AppData\Local\Microsoft\Edge\User Data\Default\Code Cache\js\ec89979624fedaa7_0
0xc90c0f16fbf0	\Windows\Fonts\GIL_____.TTF
0xc90c0f16fd80	\Users\Elon\AppData\Local\Packages\Microsoft.Windows.ContentDeliveryManager_cw5n1h2txyewy\LocalState\ContentManagementSDK\Creatives\310091\1721026705.~tmp
0xc90c0f170230	\Windows\Fonts\GILC____.TTF
0xc90c0f1703c0	\Windows\Fonts\GILLUBCD.TTF
0xc90c0f170550	\Users\Elon\AppData\Local\Microsoft\Edge\User Data\Default\Code Cache\js\cada3a54878982e6_0
0xc90c0f1706e0	\Windows\Fonts\FRSCRIPT.TTF
0xc90c0f170870	\Windows\Fonts\GARA.TTF
0xc90c0f170a00	\Windows\SysWOW64\wshqos.dll
0xc90c0f170b90	\$Directory
0xc90c0f170d20	\Windows\Fonts\GIGI.TTF
0xc90c0f170eb0	\Windows\Fonts\GILSANUB.TTF
0xc90c0f1711d0	\Users\Elon\AppData\Local\Microsoft\Edge\User Data\Default\Code Cache\js\a6091183a5b21572_0
0xc90c0f171360	\Program Files\Common Files\microsoft shared\ClickToRun
0xc90c0f1714f0	\$Directory
0xc90c0f171680	\Windows\SysWOW64\mskeyprotect.dll
0xc90c0f1719a0	\$Directory
0xc90c0f171b30	\$Directory
0xc90c0f171cc0	\Windows\Fonts\FTLTLT.TTF
0xc90c0f171e50	\$Directory
0xc90c0f172170	\Windows\SysWOW64\esent.dll
0xc90c0f172300	\$Directory
0xc90c0f172490	\Users\Elon\AppData\Local\Microsoft\Edge\User Data\Default\Code Cache\js\f92d86a17f6dfabe_0
0xc90c0f172620	\Windows\System32\en-US\urlmon.dll.mui
0xc90c0f1727b0	\Users\Elon\AppData\Local\Microsoft\Edge\User Data\Default\Service Worker\CacheStorage\3cedfb74d44f2e84198d23075aef16c34a668ceb\9aaba763-fc90-449c-9874-08ebd28f3871\f642ef9e1a8695b8_1
0xc90c0f172ad0	\$Directory
0xc90c0f172c60	\Windows\Fonts\HARNGTON.TTF
0xc90c0f172df0	\Windows\SysWOW64\tquery.dll
0xc90c0f173110	\Windows\SysWOW64\sxs.dll
0xc90c0f1732a0	\Users\Elon\AppData\Local\Microsoft\Edge\User Data\Default\Service Worker\CacheStorage\3cedfb74d44f2e84198d23075aef16c34a668ceb\44540f27-7b9f-43e1-946c-6137bf2715c6\index
0xc90c0f173430	\Windows\Fonts\HATTEN.TTF
0xc90c0f1735c0	\Windows\Fonts\HTOWERT.TTF
0xc90c0f1738e0	\Users\Elon\AppData\Local\Microsoft\Edge\User Data\Default\Code Cache\js\d35c268a7f00d83b_0
0xc90c0f173a70	\Users\Elon\AppData\Local\Microsoft\Edge\User Data\Default\Service Worker\CacheStorage\3cedfb74d44f2e84198d23075aef16c34a668ceb\9aaba763-fc90-449c-9874-08ebd28f3871\f642ef9e1a8695b8_0
0xc90c0f173c00	\Users\Elon\AppData\Local\Microsoft\Edge\User Data\Default\Code Cache\js\82c7afa76c403e63_0
0xc90c0f173d90	\Windows\Fonts\HARLOWSI.TTF
0xc90c0f1740b0	\Windows\Fonts\GLECB.TTF
0xc90c0f174240	\Windows\Fonts\GLSNECB.TTF
0xc90c0f1743d0	\Windows\System32\en-US\elscore.dll.mui
0xc90c0f174560	\Windows\Fonts\GOTHIC.TTF
0xc90c0f1746f0	\ShortcutNotifier_10108
0xc90c0f174880	\Windows\Fonts\GOUDOS.TTF
0xc90c0f174a10	\ShortcutNotifier_10108
0xc90c0f174ba0	\Windows\Fonts\GOUDYSTO.TTF
0xc90c0f174d30	\$Directory
0xc90c0f174ec0	\LOCAL\mojo.5488.5628.11154111101488152865
0xc90c0f1751e0	\Windows\Fonts\ARIALN.TTF
0xc90c0f175370	\$Directory
0xc90c0f175500	\Windows\Fonts\ARIALNBI.TTF
0xc90c0f175690	\Windows\System32\en-US\winnlsres.dll.mui
0xc90c0f175820	\$Directory
0xc90c0f1759b0	\Windows\Fonts\ITCKRIST.TTF
0xc90c0f175b40	\Windows\Microsoft.NET\assembly\GAC_64\System.Data\v4.0_4.0.0.0__b77a5c561934e089\System.Data.dll
0xc90c0f175cd0	\$Directory
0xc90c0f175e60	\Windows\System32\winevt\Logs\Microsoft-Windows-PowerShell%4Operational.evtx
0xc90c0f176180	\Windows\System32\WindowsPowerShell\v1.0\PSEvents.dll
0xc90c0f176310	\Windows\Fonts\arial.ttf
0xc90c0f1764a0	\Windows\Fonts\INFROMAN.TTF
0xc90c0f176630	\LOCAL\mojo.5488.5628.11154111101488152865
0xc90c0f176950	\Windows\Fonts\ARIALNB.TTF
0xc90c0f176ae0	\Windows\Fonts\ARIALNI.TTF
0xc90c0f176c70	\Windows\Fonts\timesi.ttf
0xc90c0f176e00	\Windows\Fonts\IMPRISHA.TTF
0xc90c0f177120	\Windows\Fonts\timesbd.ttf
0xc90c0f177440	\Windows\Fonts\ariblk.ttf
0xc90c0f1775d0	\Windows\Fonts\timesbi.ttf
0xc90c0f177760	\Windows\Fonts\ITCBLKAD.TTF
0xc90c0f1778f0	\Program Files (x86)\Microsoft\Edge\Application\126.0.2592.87
0xc90c0f177a80	\Windows\Fonts\arialbi.ttf
0xc90c0f177c10	\Windows\Fonts\times.ttf
0xc90c0f177da0	\Windows\Fonts\ITCEDSCR.TTF
0xc90c0f1780c0	\Windows\Fonts\ariali.ttf
0xc90c0f178250	\Program Files (x86)\Microsoft\Edge\Application\126.0.2592.87
0xc90c0f1783e0	\Windows\Fonts\Candaraz.ttf
0xc90c0f178570	\Windows\Fonts\comicz.ttf
0xc90c0f178700	\Windows\ServiceProfiles\LocalService\AppData\Local\FontCache\~FontCache-S-1-5-18.dat
0xc90c0f178890	\Windows\System32\winevt\Logs\Microsoft-Windows-PowerShell%4Admin.evtx
0xc90c0f178a20	\Windows\Fonts\cambriab.ttf
0xc90c0f178bb0	\Windows\Fonts\comici.ttf
0xc90c0f178d40	\Windows\Fonts\constanz.ttf
0xc90c0f178ed0	\Windows\Fonts\cambriaz.ttf
0xc90c0f1791f0	\Windows\Fonts\constani.ttf
0xc90c0f179380	\Windows\Fonts\corbelz.ttf
0xc90c0f179510	\Windows\Fonts\calibrii.ttf
0xc90c0f1796a0	\Windows\Fonts\ROCKB.TTF
0xc90c0f179830	\$ConvertToNonresident
0xc90c0f1799c0	\Windows\Fonts\comicbd.ttf
0xc90c0f179b50	\Windows\Fonts\constanb.ttf
0xc90c0f179ce0	\Windows\Fonts\ROCKBI.TTF
0xc90c0f179e70	\Windows\Fonts\Candarab.ttf
0xc90c0f17a190	\Windows\Fonts\corbelb.ttf
0xc90c0f17a320	\$Directory
0xc90c0f17a4b0	\$ConvertToNonresident
0xc90c0f17a640	\Windows\Fonts\Candarai.ttf
0xc90c0f17a7d0	\Windows\Fonts\Candarali.ttf
0xc90c0f17a960	\Windows\Fonts\corbeli.ttf
0xc90c0f17aaf0	\Windows\Fonts\corbelli.ttf
0xc90c0f17ac80	\Windows\Fonts\courbd.ttf
0xc90c0f17ae10	\Windows\Fonts\cambriai.ttf
0xc90c0f17b130	\$Directory
0xc90c0f17b2c0	\Windows\Fonts\calibriz.ttf
0xc90c0f17b450	\Windows\Fonts\calibrili.ttf
0xc90c0f17b770	\Windows\Fonts\coure.fon
0xc90c0f17b900	\$Directory
0xc90c0f17ba90	\Windows\Fonts\roman.fon
0xc90c0f17bc20	\Windows\System32\DriverStore\FileRepository\ntprint4.inf_amd64_6bd4b68313483f42\Amd64\PDFRenderFilter.dll
0xc90c0f17c0d0	\Windows\Fonts\TCBI____.TTF
0xc90c0f17c260	\Windows\System32\DriverStore\FileRepository\ntprint.inf_amd64_0338571dd682fd39\Amd64\UNIRES.DLL
0xc90c0f17c3f0	\Windows\Fonts\TCB_____.TTF
0xc90c0f17c580	\Windows\System32\SecurityHealthAgent.dll
0xc90c0f17c710	\Windows\Fonts\TCCB____.TTF
0xc90c0f17c8a0	\Windows\SystemResources\zipfldr.dll.mun
0xc90c0f17ca30	\Windows\Fonts\ROCKI.TTF
0xc90c0f17cbc0	\Windows\Fonts\vgafix.fon
0xc90c0f17cd50	\Windows\Fonts\script.fon
0xc90c0f17cee0	\Windows\System32\DriverStore\FileRepository\ntprint.inf_amd64_0338571dd682fd39\Amd64\MXDWDRV.DLL
0xc90c0f17d200	\$Directory
0xc90c0f17d390	\Windows\Fonts\TCMI____.TTF
0xc90c0f17d520	\Windows\Fonts\vgaoem.fon
